College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
NIT Rourkela - National Institute of Technology Rourkela,N/A,4.6/5,341 Reviews,NIRF Ranking: 34,https://www.careers360.com/university/national-institute-of-technology-rourkela/mtech-communication-and-networks-course,M.Tech Communication and Networks at NIT Rourkela Offline Course,General₹ 2.78 L,Full time,24 Months,Master of Technology (M.Tech) in Communication and Networks is a two-year (4 semesters) full-time postgraduate program offered at National Institute of Technology Rourkela.,Minimum qualification required for the admission to M.Tech program is B.E / B.Tech / M.Sc in relevant subject. Candidates having valid GATE card will get more preference.,Candidates having valid GATE card will get more preference.,GATE,30
IIT ISM Dhanbad - Indian Institute of Technology Indian School of Mines Dhanbad,N/A,4.3/5,204 Reviews,NIRF Ranking: 35,https://www.careers360.com/university/indian-institute-of-technology-indian-school-of-mines-dhanbad/mtech-electronics-and-communication-engineering-course,M.Tech Electronics and Communication Engineering at IIT ISM Dhanbad Offline Course,General₹ 1.48 L,Full time,24 Months,M.Tech Electronics and Communication Engineering is full time two year post graduate degree course offered at Indian Institute of Technology Indian School of Mines Dhanbad.,"Candidates must possess a Bachelor degree in Engineering / Technology or equivalent or a Master degree in Science, from the institutes recognized by UGC / AICTE.Candidates seeking admission to M. Tech. Programmes of the Institute should haveMinimum 55% or CGPA/CPI of 5.5 in 10 point scale (without rounding off) in the qualifying degree for UR/OBC candidates.Minimum 50% or CGPA/CPI of 5.0 in 10 point scale (without rounding off) in the qualifying degree for SC/ST candidates",The admission to different M. Tech. Programmes for candidates will be made on the basis of their GATE score / rank,GATE,80
"JSS Academy of Higher Education and Research, Mysuru",N/A,4.2/5,2 Reviews,NIRF Ranking: 36,https://www.careers360.com/colleges/school-of-life-sciences-jss-academy-of-higher-education-and-research-mysuru/msc-microbiology-course,"M.Sc Microbiology at School of Life Sciences, JSS Academy of Higher Education and Research, Mysuru Offline Course",General₹ 1.82 L,Full time,24 Months,"Master of Science (M.Sc) in Microbiology is a full-time two-year postgraduate course offered by the JSS Academy of Higher Education and Research, Mysuru.",Candidate should have passed B.Sc / B.E / B.Tech /B.Sc Agriculture /Horticulture / B.FSc. /MBBS from any statutory University.,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/colleges/sinhgad-institute-management-pune/mca-course-2,"MCA at Sinhgad Institute Management, Pune (SIOM Pune) Offline Course",General₹ 1.86 L,Full time,24 Months,"Master of Computer Application (MCA) is a two years full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved by the All India Council for Technical Education (AICTE).",Candidate should have passed with min. 50% marks in aggregate (45% in case of backward class candidates from Maharashtra State only) in any Bachelor’s degree of minimum 3 years duration in any discipline recognized by the Association of Indian Universities and having studied Mathematics or Statistics as one of the subjects at 10 + 2 or Graduation level.,Entrance Exam MAH-MCA-CET.,MAH MCA CET,240
"Kerala University - University of Kerala, Thiruvananthapuram",N/A,4.5/5,4 Reviews,NIRF Ranking: 38,https://www.careers360.com/colleges/sree-narayana-institute-of-technology-kollam/mca-course,MCA at SNIT Kollam Offline Course,MQ₹ 1.04 L,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by the University of Kerala, Thiruvananthapuram, and approved by the All India Council for Technical Education (AICTE).","1. Candidates should have passed BCA / Bachelor Degree in Computer Science / Engineering or an Equivalent Degree recognized by the University of Kerala. 2. Passed BSc. / B.Com / B.A. with Mathematics at 10, +2 level or at Graduation level or any equivalent degree recognized by the University of Kerala with additional bridge course as per the norms of the University of Kerala, to apply for the program and obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying examination.","MCA Entrance Examination conducted by LBS on behalf of the Director of Technical Education, Government of Kerala/ or any authorized agency following the State Reservation Rules. 50% State Merit Seats allotted to Colleges by LBS on the basis of MCA Entrance Rank. Entrance rank holders should register their details on the LBS site for State merit allotment in time. The College Code is SIA. The allotment Process will be done by LBS through a Single Window System of Centralized Allotment Process (CAP) based on the options submitted online by the candidates who have been included in the Rank list for admission 2022-23 50% of Seats are Management Quota seats: Admission is made based on MCA Entrance Rank and as per University norms only.",KMAT Kerala,60
JIPMER Puducherry - Jawaharlal Institute of Postgraduate Medical Education and Research Puducherry,N/A,4.8/5,6 Reviews,NIRF Ranking: 39,https://www.careers360.com/university/jawaharlal-institute-of-postgraduate-medical-education-and-research-puducherry/ms-general-surgery-course,MS General Surgery at JIPMER Puducherry Offline Course,General₹ 43.58 K,Full time,36 Months,"Master of Surgery in General Surgery is three year full time course offered at the Jawaharlal Institute of Postgraduate Medical Education and Research, Puducherry and approved by National Medical Commission.","(a) Nationality :i) Indian Nationals (IN):- Applicant must be an Indian National or Overseas Citizens of India (OCI) ii) Non-Resident Indians (FN) Non- Resident Indians candidates are required to route their application through the Ministry of Health and Family Welfare, Government of India, New Delhi. All Non-Resident Indians will have to take prior permission from the Medical Council of India before applying for Postgraduate Courses in the Institute. An advance copy of the application and copy of the request to MCI must be submitted at JIPMER, Puducherry before the last date of receipt of applications. In the events of selection, the candidate has to apply for temporary registration with the medical council of India for the duration of the postgraduate study.(b) Educational Qualification:The candidates must possess MBBS or an equivalent Degree recognized by the Medical Council of India.(c) Minimum Qualifying Marks:-i. For all other categories including OBC Category 55% marks in aggregateii. For candidates belonging to the SC/ST Categories 50% marks in aggregateiii. For PWD candidates the minimum aggregate as provided in (i) and (ii) for the category to which the candidate belongs shall apply. (d) Application Status:Candidates who have already done/completed MD/MS in any subject in any Institution are not eligible for admission to MD/MS course at JIPMER.",The admission shall be on the basis of JIPMER PG ranking.,INI CET,20
"KL University Guntur - Koneru Lakshmaiah Education Foundation, Guntur",N/A,4.4/5,151 Reviews,NIRF Ranking: 40,https://www.careers360.com/university/koneru-lakshmaiah-education-foundation-guntur/mca-course,MCA at KL University Guntur Offline Course,General₹ 5.15 L,Full time,24 Months,"Master of Computer Application (MCA) is a two years full-time course postgraduate offered by Koneru Lakshmaiah Education Foundation, Guntur and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,180
IISER Pune - Indian Institute of Science Education and Research Pune,N/A,4.1/5,8 Reviews,NIRF Ranking: 42,https://www.careers360.com/university/indian-institute-of-science-education-and-research-pune/phd-biology-course,Ph.D Biology at IISER Pune Offline Course,General₹ 3.59 L,Full time,72 Months,"IISER Pune hosts a diverse group of researchers working in various areas. Given the broad scope of the research done at IISER Pune, we are also open to applicants who have specialized in areas other than Biology. Candidates who have not appeared for or did not qualify the JGEEBILS entrance exam, a pre-requisite to apply to the Ph.D. programme in Biology, may choose to apply to the Ecology and Evolution stream or the Quantitative Biology stream provided they satisfy the eligibility criteria for the respective stream (see below). Candidates applying through these streams will only be eligible to work with faculty specializing in Ecology and Evolution or Quantitative Biology.","Masters' (or B.E., B.Tech., M.Tech., MBBS) degree holders in any branch of science including physics, chemistry, mathematics, biological sciences, ecology and environmental sciences, biodiversity, psychology or equivalent. Applicants must have a minimum of 60% marks in aggregate (overall percentage and not just in majoring subject) or an equivalent CGPA in the General /OBC/EWS category or minimum 55% marks in aggregate (overall percentage and not just in majoring subject) or an equivalent CGPA in the SC,ST or PwD category. If a candidate has successfully completed a 4-year bachelor's degree (e.g., BS, B.Tech), it is appropriate to indicate ""Not Applicable"" in the Masters field, denoting that the candidate has not pursued a master's degree.Students whose final results in Masters or equivalent are yet to be declared can also apply. However, if selected, the offer for these students will be provisional, subject to their fulfilling the above criteria.","Applicants must have any one of the following qualifications.Qualified a National Eligibility exam that provides a 5-year Ph.D. fellowship such as CSIR–JRF / UGC–JRF / DBT–JRF–A / ICMR–JRF / DBT–BINC–JRF / Rajiv Gandhi National Fellowship / Maulana Azad National Fellowship / National Fellowship for Scheduled Caste Students by CSIR-UGC / National Fellowship for Higher Education of ST Students / National Fellowship for OBC Candidates / National Fellowship for persons with disabilities (NFPWD). The fellowships must be valid on August 01, 2024.Qualified JEST* or GPAT or NBHM in the last two years.INSPIRE-PhD fellowship (should be in possession of provisional selection letter at the time of Interview).BS-MS/Masters students from any of the Institutes of National Importance with a CGPA 8 or above on a 10-point scale are exempted from national-level test eligibility related criteria.Qualified GATE exams (GATE Life Sciences, GATE Chemistry, GATE Eco-Evo, GATE Biotechnology, GATE Mathematics) in. The GATE score must be valid on August 01, 2024.Qualified JGEBILS (IISER Pune will shortlist based on the ranks of the students).For all the national eligibility examinations which provide a common rank/score, the cut-off rank/score for shortlisting for the interviews for the reserved categories shall be lowered to 1.25 times the General category rank/score.",N/A,N/A
"Thapar Institute of Engineering and Technology, Patiala",N/A,4.3/5,337 Reviews,NIRF Ranking: 43,https://www.careers360.com/university/thapar-institute-of-engineering-and-technology-patiala/me-computer-science-and-engineering-course,"ME Computer Science and Engineering at Thapar Institute of Engineering and Technology, Patiala Offline Course",General₹ 4.29 L,Full time,24 Months,"Master of Engineering in Computer Science and Engineering is two years (4 Semester) full-time postgraduate engineering program offered by Thapar Institute of Engineering and Technology, Patiala and approved by AICTE.","Admission to all the M.E./M.Tech. programmes shall be made on the basis of valid GATE Score in the respective disciplines. First preference will be given to GATE qualified candidates and who have obtained at least 60% (55% for SC/ST/Industry sponsored) marks in the aggregate in the qualifying examination from a recognized University. After offering seats to the GATE qualified candidates, the admission to remaining vacant seats (if any) shall be filled on the basis of merit prepared by giving 30% weightage to 12thmarks and 70% weightage to B.E./B.Tech. marks (up to the end of the pre-final year). Overall minimum 60% (55% for SC/ST/Industry sponsored) in B.E./B.Tech. shall be required to be eligible for admission. OR In case M.Sc. is a qualifying exam, the vacant seats (if any) shall be filled on the basis of merit prepared by giving 50% weightage to B.Sc. marks and 50% weightage to M.Sc. marks (up to end of the pre-final year). Overall minimum 60% (55% for SC/ST/Industry sponsored) in M.Sc. shall be required to be eligible for admission. Qualifying degree for M.E./M.Tech. programme in various disciplines is as under:The candidate should have passed in B.E./B.Tech. degree in any discipline of Engineering OR M.Sc. in Mathematics/ Statistics/ Computer Science/ Electronics/ Physics/ Operations Research/ Information Science/ Information Technology OR MCA OR Equivalent.",Admission to all the M.E./M.Tech. programmes shall be made on the basis of valid GATE Score in respective discipline.,GATE,60
"Bharathiar University - Bharathiar University, Coimbatore",N/A,4.1/5,13 Reviews,NIRF Ranking: 44,https://www.careers360.com/colleges/kgisl-institute-of-information-management-coimbatore/mca-course,"MCA at KGISL Institute of Information Management, Coimbatore Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Bharathiar University, Coimbatore, and approved by the All India Council for Technical Education (AICTE).","Should have passed any recognized bachelor's degree of minimum 3 years duration in any discipline with Mathematics or Statistics at 10+2 school level (or) should have passed any recognized bachelor's degree of minimum 3 years duration in any discipline with Mathematics or Statistics as one of the subjects.However, their selection will be considered only if they successfully complete the degree program and satisfy the above eligibility conditions at the time of admission. Candidates who do not fulfill the eligibility conditions on the day of admission will not be considered for admission.The candidates should have completed 10+2+3 years of study before being admitted to the MCA course.","A Candidate's Admission to the MCA program is based on performance in Admission Test, Academic Marks, and Interview",TANCET,120
"LPU Jalandhar - Lovely Professional University, Phagwara",N/A,4.4/5,1153 Reviews,NIRF Ranking: 45,https://www.careers360.com/university/lovely-professional-university-phagwara/mpharma-pharmaceutical-analysis-course,M.Pharma Pharmaceutical Analysis at LPU Jalandhar Offline Course,General₹ 4.80 L,Full time,24 Months,"M.Pharma Pharmaceutical Analysis is a two-year full-time course offered by Lovely Professional University, Phagwara and approved by PCI.","Pass with 55% aggregate marks in B.Pharmacy (approved by PCI, India) subject to qualifying; LPUNEST* or GPAT.(5% relaxation to SC or ST applicants)*The LPUNEST exam offers convenient choices to candidates: Online remotely proctored from Home (recommended by the university, based on available resources) or Test centre-based options.","Merit in qualifying examination, subject to fulfilling eligibility criteria.",GPAT,15
NIT Surathkal (NITK) - National Institute of Technology Karnataka Surathkal,N/A,4.4/5,95 Reviews,NIRF Ranking: 46,https://www.careers360.com/university/national-institute-of-technology-karnataka-surathkal/mtech-mechatronics-engineering-course,M.Tech Mechatronics Engineering at NIT Surathkal (NITK) Offline Course,General₹ 3.22 L,Full time,24 Months,Master of Technology (M.Tech) in Mechatronics Engineering is a two-year (4 Semesters) full-time postgraduate program under the Department of Mechanical Engineering offered at National Institute of Technology Karnataka Surathkal.,"For a candidate to be eligible for M.Tech.programme:Must have a valid GATE ScoreIn qualifying degree, the candidates should have passed and secured at least 6.5 CGPA (on a 10-point scale) or 60% for OC/OB, whereas 6.0 CGPA (on a 10-point scale) or 55% in case of SC/ST/PwD candidates.","Common Admission for M.Tech Fulltime Program (for scholarship seats) by NIT Surat: Admission for GATE qualified candidates will be done through  CCMT coordinated by NIT Surat. The seats are allotted based on the GATE  score.Admission for M.Tech (Non-scholarship), M.Tech (Sponsored seats), M.Tech (Research): The admission for M.Tech (Non-scholarship), M.Tech (Sponsored Seats), M.Tech (Research) is done by NITK Surathkal. M.Tech. (Non-Scholarship): The non-scholarship seats for the M.Tech program are the vacant seats existing in the scholarship category seats.  Selection of candidates for admission will be based on academic performance in the qualifying examination or/and written aptitude test or/and Interview etc as decided by the DPGC of the Concerned Department offering the programme to be advertised in the Institute website later after completion of CCMT.M.Tech. (Sponsored): Selection of candidates for admission will be based upon academic performance in qualifying examination or/and written aptitude test or/and Interview etc as decided by the DPGC of the Concerned Department offering the programme. The candidates must have a minimum of two years of full-time work experience in the sponsoring organization after completion of a qualifying degree.M.Tech. (Research): Selection of candidates for admission will be based upon GATE score or in some of the programmes selection will be based on at least 70% weightage to GATE score and the remaining 30% weightage to academic performance in qualifying examination or/and written aptitude test or/and Interview etc as decided by the DPGC of the Concerned Department offering the programme.",GATE,33
"SASTRA University Thanjavur - Shanmugha Arts Science Technology Research and Academy, Thanjavur",N/A,4.2/5,183 Reviews,NIRF Ranking: 47,https://www.careers360.com/university/shanmugha-arts-science-technology-research-and-academy-thanjavur/mca-online-course,Online MCA at SASTRA Online Online Course,General₹ 2.00 L,N/A,N/A,"Shanmugha Arts Science Technology Research and Academy (SASTRA), Thanjavur offers a Master of Computer Applications (MCA) in an online mode. The Online MCA programme offered at SASTRA University is designed to equip students with theoretical and practical skills in the world of computing.","To apply for the SASTRA University Online MCA, students must meet the eligibility criteria. As per the online MCA eligibility criteria, they must possess a graduation degree in any discipline from a recognised university.",The MCA online degree admission is based solely on the merit of the candidates. Eligible candidates are required to register themselves on the official university website and then complete the admission process by filing up the application form online. Applicants are required to pay the online MCA fees in online mode which will be non-refundable. Candidates will have to pay the entire course fee if they decide not to proceed with the course after the admission process has ended.,N/A,N/A
IIT Ropar (IIT-RPR) - Indian Institute of Technology Ropar,N/A,4.5/5,126 Reviews,NIRF Ranking: 48,https://www.careers360.com/university/indian-institute-of-technology-ropar/msc-chemistry-course,M.Sc Chemistry at IIT Ropar (IIT-RPR) Offline Course,General₹ 1.02 L,Full time,24 Months,Master of Science in Chemistry is two years (4 Semester) full-time postgraduate program offered at the Indian Institute of Technology Ropar.,"MEQ:    Bachelor’s degree with Chemistry as a subject for three years/ six semesters & Mathematics as a subject at (10+2) levelER:      All candidates admitted through JAM should have a Bachelor’s degree.At least 55% aggregate marks, without rounding off, (taking into account all subjects, including Languages and Subsidiaries, all years combined) for General/OBC-NCL Category Candidates and at least 50% aggregate marks,without rounding off, (taking into account all subjects, including Languages and Subsidiaries, all years combined) for SC/ST and PwD Category Candidates in the qualifying degree.",Admission to M.Sc. programmes for the academic year 2023-24 is open via JAM 2023.,JAM,25
"Amity University, Noida",N/A,4.1/5,401 Reviews,NIRF Ranking: 49,https://www.careers360.com/colleges/amity-institute-of-pharmacy-noida/mpharma-pharmaceutics-course,"M.Pharma Pharmaceutics at Amity Institute of Pharmacy, Noida Offline Course",General₹ 2.76 L,Full time,24 Months,"Master of Pharmacy in Pharmaceutics is two years full-time postgraduate course and offered by the Amity University, Noida and approved by PCI.",The candidate should have passed in B.Pharm with minimum 60% from PCI recognized Institute.,Admission is based on the:English Language TestSubject Based Written TestPersonal Interview,N/A,15
"Kalasalingam Academy of Research and Education, Virudhunagar",N/A,4.0/5,35 Reviews,NIRF Ranking: 50,https://www.careers360.com/university/kalasalingam-academy-of-research-and-education-virudhunagar/mca-course,"MCA at Kalasalingam Academy of Research and Education, Virudhunagar Offline Course",General₹ 1.51 L,Full time,36 Months,"The Department of Computer Applications was established in the year 1997, offering Master of Computer Applications (MCA) programme.  The programme was initially affiliated to Madurai Kamaraj University and later to Anna University. The MCA programme is a three year full time programme Later, the department was upgraded (MCA) programme is a Two Years full time programme covering various aspects of computing, accounting, programming, design & managing networks and database that an individual may pursue before foraying into the world of Information Technology (IT).  Over the years, the department has built-up a well-equipped laboratory and an excellent departmental library. It believes in academic excellence through value based education, which is conducive to boost the inherent capabilities and confidence of the students to take up the challenges of the rapidly changing world. The department has organized various workshops in collaboration with the industry to keep abreast with the latest updates and conducted lecture series by eminent personalities from the industry and academia. To foster creativity amongst the students and faculty it brings forth National Conference titled Emerging Issues in Computer Applications once in a year. The educational objective of the MCA program is to enable the students to have a holistic and all round grooming, to be a thorough professional in the field of IT. The students are trained to have a sound foundation in the fundamentals of computer technology, a high level of practical skill in the use of that technology and at the same time, be sensitive to the issues prevailing in the society. The Alumni of the department were all well placed in good positions of the major IT companies in India and abroad.",A candidate must have passed with the Minimum of 60% aggregate marks in the relevant branch of study at the Graduation/Undergraduate Level.,Admission of the students is on the basis of performance in the Entrance Examination of Kalasalingam University.,N/A,160
"CUSAT Kochi - Cochin University of Science and Technology, Kochi",N/A,4.3/5,36 Reviews,NIRF Ranking: 51,https://www.careers360.com/colleges/cochin-university-college-of-engineering-kuttanad/mca-course,"MCA at Cochin University College of Engineering, Kuttanad Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by Cochin University of Science and Technology, Kochi and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,60
NIT Warangal - National Institute of Technology Warangal,N/A,4.6/5,142 Reviews,NIRF Ranking: 53,https://www.careers360.com/university/national-institute-of-technology-warangal/mtech-construction-technology-and-management-course,M.Tech Construction Technology and Management at NIT Warangal Offline Course,General₹ 3.04 L,Full time,24 Months,"Master of Technology (M.Tech) in Construction Technology and Management is a two-year (4 semesters) full-time postgraduate engineering course offered by the Department of Civil Engineering at National Institute of Technology, Warangal.",Candidates seeking admission into M.Tech. in Engineering should have passed BE/B.Tech. or equivalent degree in the subject concerned from a recognized University/Institute with First Class not less than 60% marks or equivalent CGPA of 6.5/10. In case of SC/ST candidates 55% marks or equivalent CGPA of 6.0/10 is the eligibility requirement.,"Admissions are made on All India basis for all the programs, with reservations as per Government of India norms. The selection criterion for admission into all the M.Tech. programs is based on valid GATE score.",GATE,35
NIT Calicut - National Institute of Technology Calicut,N/A,4.3/5,154 Reviews,NIRF Ranking: 54,https://www.careers360.com/university/national-institute-of-technology-calicut/mca-course,MCA at NIT Calicut Offline Course,N/A,Full time,36 Months,"The Master of Computer Applications (MCA) programme is offered by the Computer Science and Engineering Department of NITC. This is a three-year programme with one full semester devoted to project work. In addition to the core courses in Computer Science covering the basic knowledge areas, there are courses from Mathematics, Management and Humanities, which enable the students to acquire the required skills for a successful career. The elective courses offered in the emerging areas give them an opportunity to be in the forefront of technology and applications. Ample stress is given on software principles and practices to help them excel in their profession. The single-semester individual project is expected to give the student an experience to tackle a problem from its specification through design, implementation and testing, to possible deployment and maintenance planning.",Indian Nationals securing minimum 60% marks (or CGPA 6.5/10) for GEN/GEN-EWS/OBC and 55% marks (or CGPA 6.0/10) for SC/ST/PwD in (i) B.Sc./ B.Sc. (Hons)/ BCA/ BIT/ B.Voc.(Computer Science/ Computer Applications/ Software Development) of minimum three years full-time from a recognized University with Mathematics/Statistics as one of the subjects Or (ii) B.E./ B.Tech. from a recognized University are eligible to appear for NIMCET. Conversion from CGPA to percentage or vice versa given by individual Institute/university will not be considered / allowed. (CGPA other than 10-point scale will be converted to 10-point scale based on Unitary method),N/A,NIMCET,52
"Bharathidasan University - Bharathidasan University, Tiruchirappalli",N/A,4.2/5,7 Reviews,NIRF Ranking: 55,https://www.careers360.com/colleges/annai-college-of-arts-and-science-kumbakonam/mca-course,MCA at ACAS Kumbakonam Offline Course,N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Bharathidasan University, Tiruchirappalli, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,180
"ICT Mumbai - Institute of Chemical Technology, Mumbai",N/A,4.5/5,25 Reviews,NIRF Ranking: 56,https://www.careers360.com/colleges/institute-of-chemical-technology-mumbai-marathwada-campus-jalna/mtech-chemical-engineering-integrated-course,"M.Tech Chemical Engineering Integrated at Institute of Chemical Technology Mumbai, Marathwada Campus, Jalna Offline Course",N/A,Full time,60 Months,"Master of Technology (M.Tech) in Chemical Engineering Integrated is a five-year full-time postgraduate program recognized by the All India Council for Technical Education (AICTE) and offered by the Institute of Chemical Technology, Mumbai.",Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together.,N/A,N/A,60
